media.id,created_time,type,likes.count,comments.count,user.id,user.username,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,tag56,tag57,tag58,tag59,tag60,tag61,tag62,tag63,tag64,tag65,tag66,tag67,tag68,tag69,tag70,tag71,tag72,tag73,tag74,tag75,tag76,tag77,tag78,tag79,tag80,tag81
1397661599703467737_1622286421,6:51am 12/04/2016,image,4,0,1622286421,pjgwhdrnr,트리 ,크리스마스 ,성안길 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661578681538559_1606768430,6:51am 12/04/2016,image,0,0,1606768430,jihyeyazzz,dailylook ,daily ,look ,ootd ,럽스타그램 ,블랙 ,화이트 ,소통 ,like4like ,followme ,맞팔 ,팔로우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661575510635492_2200962693,6:51am 12/04/2016,image,10,0,2200962693,07.29.91,광주 ,충장로맛집 ,퍼스트레시피 ,냠냠 ,맛집발견 ,먹스타그램 ,주말 ,데이트 ,럽스타그램 ,일상 ,소통 ,맞팔 ,팔로우 ,좋아요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661562853291253_2273085580,6:51am 12/04/2016,image,0,1,2273085580,woo_v2ly,핫초코 ,초코초코 ,미스문초콜릿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661550722869586_1586286733,6:51am 12/04/2016,image,1,1,1586286733,ian.shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661534474095241_3400748210,6:51am 12/04/2016,image,2,0,3400748210,mijinsang,2016,겨울 ,크리스마스 ,트리 ,장식 ,캐롤 ,메리크리스마스 ,쟈기야고마워 ,트리찾는능력 ,하얀트리물건너감 ,럽스타그램 ,고맙다그램 ,일상 ,딸그거먹는거아니야,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661503234494367_1438129631,6:50am 12/04/2016,image,2,1,1438129631,100_minsu,울산 ,대구 ,삼산 ,동성로 ,카페 ,커피스미스 ,뚜벅이 ,힘들다 ,다리아프다 ,일상 ,daily ,selfie ,l4l ,셀카 ,맛집탐방 ,기대중 ,데이트 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661494375943186_3291785706,6:50am 12/04/2016,image,0,0,3291785706,hanar.0821,데일리 ,남친 ,럽스타그램 ,귀욤 ,잘생김묻음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661493705491498_1639968541,6:50am 12/04/2016,image,0,0,1639968541,jun.on0506,오니오니 ,36개월 ,오니오니 ,온괄량이 ,안서온 ,육아 ,육아소통 ,일상 ,둘째 ,딸바보 ,인스타키즈 ,인스타어린이 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661488722701025_1734740324,6:50am 12/04/2016,image,3,1,1734740324,goldpeach_,도영밥 ,유아식 ,유아식단 ,아기식단,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661479864873361_1223771251,6:50am 12/04/2016,image,1,0,1223771251,anunyadaehyun,럽스타그램 ,daehyun ,youngjae ,daejae ,bap ,baby ,bestabsoluteperfect ,matoki ,kekemato ,jokomato ,otp ,couple ,comeback ,badass ,hiphop ,metal ,rock ,rap ,dance ,vocal ,seme ,uke ,boyslove ,bromance ,skinship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661470015415508_2510628946,6:50am 12/04/2016,image,1,0,2510628946,hh___r,주말 ,데이트 ,럽스타그램 ,date ,원주 ,봉화산택지 ,산더미불고기 ,갈비찜 ,daily ,black ,selfie ,셀카 ,데일리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661463204048993_4152716742,6:50am 12/04/2016,image,3,0,4152716742,dazzlermj,고복저수지 ,카페 ,데이트 ,럽스타그램 ,맛집 ,분위기좋은카페,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661424943322805_501293269,6:50am 12/04/2016,image,1,1,501293269,seu1b,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661393452424087_1300580815,6:50am 12/04/2016,image,8,0,1300580815,dhje25,이태원 ,코니 ,데이트 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661372574421528_1577511771,6:50am 12/04/2016,image,14,0,1577511771,qqasd1103,jiwoo ,예쁜아기 ,얼짱 ,훈녀그램 ,시크 ,이목구비 ,눈큰아기 ,유아모델 ,아동모델 ,럭셔리 ,선팔 ,맞팔 ,좋아요 ,일상 ,육아 ,계란형 ,baby ,lovely ,love ,미소 ,럽스타그램 ,애스타그램 ,겨울 ,감성 ,분위기 ,청순 ,cute ,아들 ,도치맘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661358514648649_4194812666,6:50am 12/04/2016,image,1,0,4194812666,woojoo7,럽스타그램 ,파랑 ,나이키 ,커플스타그램 ,셀스타그램 ,셀기꾼 ,셀피 ,훈훈 ,맞팔 ,선팔 ,선팔하면맞팔 ,맞팔환영 ,소통 ,인친 ,좋아요 ,f4f ,follow4follow ,l4l ,like4like ,likeforlike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661357315121946_583953919,6:50am 12/04/2016,image,1,0,583953919,sunny9248,만화방 ,즐거운다락방 ,안산 ,초지동 ,만화카페 ,데이트 ,힐링 ,럽스타그램 ,남과여 ,독고 ,유부녀의탄생 ,아이스커피 ,아이스아메리카노 ,립톤 ,아이스티 ,레몬맛 ,기말고사 ,시험기간 ,일탈 ,일요일 ,주말 ,즐거워 ,데일리 ,daily ,연애스타그램 ,연애중 ,남자친구 ,봉봉이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661352163859429_3059939387,6:50am 12/04/2016,image,2,0,3059939387,silmedo_4016,일상 ,소통 ,인스타그램 ,럽스타그램 ,instagram ,instadaily ,instagood ,여자친구님 ,택배 ,깜짝선물 ,수면바지 ,수면양말 ,감기약 ,비상식량 ,완전 ,따뜻 ,감동 ,사랑해,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661302830399188_628618795,6:50am 12/04/2016,image,1,0,628618795,rangkaka,타투 ,tattoo ,잉크홀릭 ,타투이스트메멘토 ,메멘토 ,럽스타그램 ,부부스타그램 ,신혼부부 ,일상 ,데일리 ,소통 ,instagram ,instadaily ,instagood ,Repost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661299516923249_3521643,6:50am 12/04/2016,image,2,0,3521643,rrram,셀카 ,셀스타그램 ,모임 ,친스타그램 ,친구 ,수다삼매경 ,selfie ,럽스타그램 ,불토 ,주말 ,줌스타그램 ,육아맘 ,맘스타그램 ,예비맘 ,예비신부 ,꽃처녀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661281607197133_3188813614,6:50am 12/04/2016,image,5,0,3188813614,ys_s2_ji,동영상 ,럽스타그램 ,데일리 ,일상 ,댓글 ,좋아요 ,인친 ,셀스타그램 ,얼스타그램 ,셀기꾼 ,연애 ,광주 ,광양 ,장거리 ,연애 ,사랑해 ,instagram ,instasize ,selfie ,love ,daily ,ootd ,like ,follow ,me ,f4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661270903453191_285483292,6:50am 12/04/2016,image,2,1,285483292,ye_1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661199961429858_1509893890,6:50am 12/04/2016,image,7,0,1509893890,1deya,오빠 ,가족 ,셀스타그램 ,데일리 ,맞팔 ,소통 ,선팔 ,일상 ,사진 ,좋아요 ,럽스타그램 ,이뻐용 ,결혼식 ,결혼스타그램 ,셀스타그램 ,셀피 ,패션 ,사진 ,좋아요 ,팔로잉 ,데일리룩 ,옷스타그램 ,데일리 ,맞팔 ,소통 ,인친 ,선팔 ,우크라이나 ,거울 ,거울샷 ,친구야 ,친스타그램 ,셀카 ,셀스타그램 ,일상 ,데일리 ,맞팔 ,소통 ,인친 ,선팔 ,우크라이나 ,팔로우 ,팔로미,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661195104586210_686008625,6:50am 12/04/2016,image,1,0,686008625,leeeeeee_sujin,라이언 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661182051823728_436163971,6:50am 12/04/2016,image,8,0,436163971,eun_eun33,엄마 ,아빠에게 ,아빠딸 ,일요일 ,부녀 ,럽스타그램 ,육아 ,육아소통 ,딸맘 ,딸래미 ,붕어빵 ,도치맘 ,딸바보 ,육아스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661181867904947_1006494557,6:50am 12/04/2016,image,1,0,1006494557,oneju_,대구 ,하중도 ,억새 ,갈대 ,커플룩 ,럽스타그램 ,스냅샷 ,스냅 ,삼각대 ,셀스타그램 ,커버낫에코백 ,데일리 ,데일리룩 ,군인 ,휴가 ,ootd ,daily ,selfie ,f4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661166742738065_2961240744,6:50am 12/04/2016,image,3,0,2961240744,sunnism_,럽스타그램 ,드라이브 ,데이트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661158421129642_592504442,6:50am 12/04/2016,image,2,0,592504442,mkkkkk_k,selfie ,selstagram ,selca ,카페베네 ,daily ,ootd ,좋아요 ,소통 ,셀카 ,일상 ,럽스타그램 ,커플,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661128506624088_1496176666,6:50am 12/04/2016,image,7,0,1496176666,dalinkim90,부산 ,해운대 ,럽스타그램 ,부부스타그램 ,셀카 ,셀피 ,바다 ,겨울바다 ,조오타,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661117962336921_1455585953,6:50am 12/04/2016,image,8,0,1455585953,mangoyoon1214,멍스타그램 ,독스타그램 ,개스타그램 ,견스타그램 ,럽스타그램 ,반려견 ,산책 ,나들이 ,공원 ,가을 ,푸들 ,푸들스타그램 ,럽스타그램 ,세젤귀 ,심쿵 ,강아지 ,펫스타그램 ,散? ,可愛い ,わんこ ,プ?ドル ,?しい ,愛しい ,犬バカ部 ,犬 ,ilovepoodle ,poodlelove ,walk ,poodle ,petstagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661107770030325_1327464860,6:50am 12/04/2016,image,9,1,1327464860,pparkma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661052741539252_1355876921,6:50am 12/04/2016,image,5,0,1355876921,drunk2ncats,터널 ,영자 ,커플스타그램 ,주말 ,고양이카페 ,엑죠틱 ,반려묘 ,신촌 ,신촌카페 ,홍대 ,서강대 ,연대 ,이대 ,일요일 ,catstagram ,exotic ,페르시안 ,persiancat ,냥스타그램 ,캣스타그램 ,럽스타그램 ,데일리 ,데이트장소추천 ,카페 ,주말,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661045484679745_1401620449,6:50am 12/04/2016,image,3,0,1401620449,minyoung__90,일요일 ,일상 ,네일아트 ,오빠가사준 ,베리베리요거트 ,스타벅스 ,럽스타그램 ,먹스타그램 ,맛스타그램 ,그리다네일 ,인덕원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397661006536179996_3585578554,6:49am 12/04/2016,image,4,0,3585578554,__911004,경주 ,데이트 ,추억의달동네 ,교복체험 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660993970180399_362692745,6:49am 12/04/2016,image,7,1,362692745,tina_jung,데일리 ,일상 ,얼스타그램 ,셀스타그램 ,럽스타그램 ,커플스타그램 ,주말스타그램 ,banquet ,gala ,dailypic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660983183249263_583886349,6:49am 12/04/2016,image,3,0,583886349,lyu_jin__,daily ,selfie ,selca ,류진필 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660944586577753_1695277302,6:49am 12/04/2016,image,7,0,1695277302,twobellsilver,럽스타그램 ,커플스타그램 ,남친 ,초딩동창 ,생일선물 ,아디다스 ,기모맨투맨 ,커플티,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660917852001697_1312034729,6:49am 12/04/2016,image,6,0,1312034729,so_ojung2,아메리카노 ,럽스타그램 ,직딩 ,커피 ,커피중독 ,카페 ,follow4follow ,좋아요 ,선팔하면맞팔 ,daily ,instagood ,instadaily ,instagram ,좋아요 ,광주 ,전대후문,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660873417790074_746113860,6:49am 12/04/2016,image,6,1,746113860,__bbo__s2,인스타그램 ,셀스타그램 ,얼스타그램 ,데일리 ,베이비인스타그램 ,아들스타그램 ,럽스타그램 ,줌마그램 ,셀카 ,셀피 ,젊줌마 ,청말띠 ,아들맘 ,육아스타그램 ,육아맘 ,대구맘 ,소통 ,좋아요 ,추울땐 ,방한복 ,최고 ,인스타사이즈 ,아이폰6s ,instasize ,selfie ,selpic ,selca ,daily ,selstagram ,ootd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660870515696352_2224950425,6:49am 12/04/2016,image,18,0,2224950425,mr.dreambeauty,남자의취미 ,심심해 ,사진 ,작품전 ,취미 ,일상 ,데일리 ,daily ,life ,사랑 ,love ,맞팔 ,선팔하면맞팔 ,훈녀 ,친구 ,데이트 ,추억 ,감성 ,소통 ,육아 ,럽스타그램 ,오늘 ,불금 ,간식 ,맞팔해요 ,선팔환영,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660864644231406_1566819763,6:49am 12/04/2016,image,10,0,1566819763,kko_0467,주세요아님 ,장난감던져버리고_없다 ,겸둥이 ,사랑둥이 ,이뿌니 ,내사랑 ,세젤예 ,세젤귀 ,딸바보 ,딸스타그램 ,애스타그램 ,베이비그램 ,럽스타그램 ,도치맘 ,양띠맘 ,아기 ,베이비 ,육아 ,육아소통 ,11개월 ,161204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660862176835094_3586864255,6:49am 12/04/2016,image,0,0,3586864255,lov_our_,여행 ,럽스타그램 ,여수 ,바다 ,오금도비렁길 ,경치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660848385711813_211204976,6:49am 12/04/2016,image,7,1,211204976,lizwon9,graduationday ,happygraduation ,graduationceremony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660841264620245_1452649041,6:49am 12/04/2016,image,6,0,1452649041,sunhwa0412,타요버스 ,풍선 ,축구공 ,알씨카 ,병목안 ,밖이최고 ,28개월 ,아들스타그램 ,애스타그램 ,청말띠아들 ,love ,네식구 ,남매맘 ,럽스타그램 ,콧바람 ,일상 ,세젤귀 ,세젤멋 ,육아스타스램 ,줌마그램 ,소통환영 ,좋아요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660824109310346_1457753977,6:49am 12/04/2016,image,0,0,1457753977,umjiko,홍지호 ,생후77일 ,아빠랑딸 ,트름시키는중 ,슈퍼맨 ,일상 ,daily ,럽스타그램 ,출근하기싫다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660820577552720_1584585327,6:49am 12/04/2016,image,8,0,1584585327,lorsa1070,평화로운일요일오후 ,카페 ,데이트 ,남자친구 ,사랑해 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660811543969007_3607059250,6:49am 12/04/2016,image,3,0,3607059250,seeoun_v,추천 ,반명함사진 ,공진병설유치원 ,다멋지다 ,잘생김 ,내아들 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660802298919130_1366599127,6:49am 12/04/2016,image,1,0,1366599127,z6329844,첫줄도윤이 ,럽스타그램 ,도윤아사랑해 ,애스타그램 ,아들스타그램 ,베이비스타그램 ,7개월아기 ,완분아기 ,원숭이띠 ,아프지마 ,꺼져버려병균아,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660792677251062_1489503226,6:49am 12/04/2016,image,5,1,1489503226,so_raaa,인스타그램 ,럽스타그램 ,남원 ,전주 ,한옥마을 ,커플패딩 ,패딩후드 ,커플운동화 ,커플조던 ,조던11 ,브레드 ,케미커플 ,사랑해 ,커플여행,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660785648841340_1665445537,6:49am 12/04/2016,image,1,0,1665445537,s2.sr,대구행 ,버스타고 ,기대중 ,지금은대기중 ,동성로 ,카페 ,말차눈꽃스무디 ,아메리카노 ,좀따 ,맛집으로 ,고고 ,데이트그램 ,selfie ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660771505127879_976010355,6:49am 12/04/2016,image,0,0,976010355,jin_njuu,대구 ,이월드 ,빛축제 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660769055030743_586086795,6:49am 12/04/2016,image,3,0,586086795,j_yoonju._,daily ,데일리 ,일상 ,대전 ,리케리케 ,커피스타그램 ,수다스타그램 ,바닐라라떼 ,샤넬서프백 ,서프백 ,트윌리 ,내새끼 ,허세스타그램 ,럽스타그램 ,데이트그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660756011268017_1549457248,6:49am 12/04/2016,image,15,0,1549457248,mijoo84,오설록 ,먹방여행 ,제주도여행 ,제주스타그램 ,1주년여행 ,결혼기념일 ,제주도맛집 ,카페스타그램 ,맛스타그램 ,먹스타그램 ,일상 ,데일리 ,소통 ,좋아요 ,럽스타그램 ,신혼스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660751447099985_1425215394,6:49am 12/04/2016,image,1,0,1425215394,blue_skyyy___,럽스타그램 ,커플여행 ,일상 ,가평,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660702785510044_1799176310,6:49am 12/04/2016,image,19,1,1799176310,na_wook,이색웨딩사진 ,수중촬영 ,특이한촬영 ,신기방기 ,도전정신 ,취향저격 ,나현욱플래너 ,욱플 ,팔로미 ,럽스타그램 ,예비부부 ,웨딩촬영 ,웨딩드레스 ,푸른바다의전설 ,오늘은내가인어 ,소통 ,맞팔 ,선팔 ,선팔하면맞팔 ,욕망플래너,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660698858871753_520524428,6:49am 12/04/2016,image,3,0,520524428,alwayseul,비단향꽃무 ,꽃스타그램 ,161204,고마쯥니당 ,사랑해 ,쭈니랑슬이랑 ,럽스타그램 ,신혼집에서,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660685395318498_321035953,6:49am 12/04/2016,image,2,0,321035953,rudgh328,Repost ,첫줄 ,엠제이포토그라피 ,엠제이컴퍼니 ,백일사진 ,돌사진 ,가족사진 ,전주스냅 ,전통돌사진 ,돌상사진 ,일상 ,데일리 ,daily ,줌마그램 ,럽스타그램 ,돌스냅 ,전북맘 ,전주맘 ,익산맘 ,정읍맘 ,군산맘 ,대전맘 ,광주맘 ,아들맘 ,딸맘 ,만삭사진 ,전주가족사진 ,돌촬영 ,전주돌사진,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660659961177495_1601315382,6:49am 12/04/2016,image,3,0,1601315382,tjskalsu,미스터힐링 ,마사지카페 ,산소방 ,코가 ,뻥뚤림 ,스트레칭 ,짱 ,시원 ,잠이솔솔 ,받고나서 ,차마시기 ,가끔와야징 ,데이트 ,연인같은부부 ,럽스타그램 ,신혼스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660657269049028_1332087764,6:49am 12/04/2016,image,16,0,1332087764,chelsea_ey,영국 ,런던 ,빅벤 ,여행 ,부부스타그램 ,럽스타그램 ,london ,bigben ,비행 ,같이온 ,남편 ,신난다 ,신혼여행 ,이후 ,처음 ,둘만의여행,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660656354039685_2963869519,6:49am 12/04/2016,image,3,0,2963869519,sop_yejiyoon,이디야 ,이디야커피 ,ediya ,ediyacoffee ,추운데 ,플랫치노 ,flatccino ,자몽 ,자몽플랫치노 ,망고 ,망고플랫치노 ,grapefruit ,mango ,추운날 ,금요일 ,프라이데이나잇 ,데이트 ,데이트그램 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660647832398100_195210725,6:49am 12/04/2016,image,2,0,195210725,kim.kyung.hee,오락실 ,데이트 ,간만에 ,영화 ,럽스타그램 ,38살어린이 ,예신 ,예랑 ,형 ,감자튀김 ,치즈스틱 ,어니언팝콘 ,좋다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660641523543735_1509893890,6:49am 12/04/2016,image,13,0,1509893890,1deya,오빠 ,가족 ,셀스타그램 ,데일리 ,맞팔 ,소통 ,선팔 ,일상 ,사진 ,좋아요 ,럽스타그램 ,이뻐용 ,결혼식 ,결혼스타그램 ,셀스타그램 ,셀피 ,패션 ,사진 ,좋아요 ,팔로잉 ,데일리룩 ,옷스타그램 ,데일리 ,맞팔 ,소통 ,인친 ,선팔 ,우크라이나 ,거울 ,거울샷 ,친구야 ,친스타그램 ,셀카 ,셀스타그램 ,일상 ,데일리 ,맞팔 ,소통 ,인친 ,선팔 ,우크라이나 ,팔로우 ,팔로미,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660623336426225_1920109139,6:49am 12/04/2016,image,0,1,1920109139,queenmi.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660598765921859_3598631835,6:49am 12/04/2016,image,10,0,3598631835,ruise3355,골든구스 ,슈퍼스타 ,골든구스 ,골든구스커플 ,일상 ,소통 ,맞팔 ,언팔 ,데일리 ,데일리룩 ,패션 ,패션스타그램 ,얼스타그램 ,셀피 ,셀스타그램 ,팔로우 ,럽스타그램 ,광저우 ,현지원도매 ,selfie ,selfies ,love ,신발스타그램 ,골든구스슈퍼스타 ,골든구스하이탑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660489680817382_4912416,6:48am 12/04/2016,image,6,0,4912416,ugee.h,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660480411198769_1474603672,6:48am 12/04/2016,image,3,0,1474603672,pretty7958,아빠와아들 ,부자지간 ,아들스타그램 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397660479228233376_1689774402,6:48am 12/04/2016,image,2,0,1689774402,jongbaewon,이게먼데 ,저놈의목도리 ,경성대은하수다방 ,럽스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
